"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32","fin46","fin47","fin48a","fin48b","fin48c","fin48d","fin48e","fin48f","fin49a","fin49b","fin49c","fin49d","fin49e","fin49f","fin50","fin51"
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,196440593,0.856798461574,1,64,1,2,2,2,0,0,0,0,1,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,1,,2,2,2,,,,2,1,4,2,,,,,,,,,,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,1,4,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,196587110,0.89187535134596,2,42,2,2,1,1,0,0,0,0,1,1,2,4,4,2,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,3,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,1,3,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,1,2,1,2,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,196654236,2.07408525669406,2,28,3,5,1,2,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,,1,2,,2,2,1,2,1,1,2,1,1,,2,2,3,1,2,2,2,1,1,1,,1,1,1,1,1,1,1,2,1,1,1,,,1,2,1,1,,,1,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,2,1,1,1,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,196768127,1.15900337769161,1,44,2,3,1,1,1,1,1,1,0,1,1,4,4,4,1,2,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,,2,2,,2,2,2,,2,2,2,,,2,3,3,3,2,,,,1,1,2,,1,1,2,2,,2,,2,1,2,2,,1,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,2,1,1,1,2,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,196932968,1.6377011402651,1,24,3,5,1,2,1,1,1,1,1,1,1,4,4,4,1,4,3,1,1,1,2,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,1,2,,2,2,,2,2,1,,2,2,2,,,,3,3,5,2,,,,1,1,2,,2,1,3,2,,2,,2,2,,,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,196968299,0.615589080663334,1,31,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,2,3,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,4,1,1,2,2,,2,1,,1,2,,1,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,197110083,0.68496104242301,2,18,2,5,1,2,1,0,1,1,0,1,1,4,4,4,1,4,3,1,2,1,2,3,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,1,2,,2,2,,2,,2,,2,2,2,,,2,8,,4,2,,,,1,1,1,,2,1,3,2,,2,,2,2,,,,,1,2,1,2,,,1,2,,2,2,,,,,,,,2,,,,,,8,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,1,1,2,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,197145574,0.665849169027103,1,31,2,4,2,2,1,1,1,1,0,0,1,4,4,4,1,2,1,1,1,1,1,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,3,1,3,2,,,,1,1,2,,1,1,3,1,1,1,1,1,1,2,2,,1,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,197181584,1.16795771622292,2,47,2,1,1,1,0,0,0,0,0,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,4,1,2,,,4,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,197246089,0.934782226370782,1,17,2,4,2,1,1,1,1,1,0,1,4,4,4,4,1,4,3,1,1,1,2,3,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,2,,2,2,,2,2,2,,2,2,2,,,2,2,1,5,2,,,,2,1,1,,2,1,3,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,1,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,198067202,0.318815653569191,2,37,1,2,1,1,1,0,1,1,0,1,4,4,4,4,0,4,2,0,1,1,2,3,3,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,2,3,2,3,2,,,,2,2,,1,2,2,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,2,,1,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,198151052,1.37593419370532,1,64,2,1,1,2,0,0,0,0,0,1,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,1,1,2,,2,,2,,2,2,2,,,2,1,1,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,4,1,2,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,1,1,4,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,198282763,1.357735479054,2,44,2,3,1,1,1,1,1,1,0,0,1,4,4,4,1,4,3,1,1,1,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,3,2,,,,2,1,2,,1,2,,2,,2,,2,2,,,,,1,2,1,1,,,1,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,1,3,,1,2,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,198487350,0.566914340759009,1,35,2,4,1,1,1,1,1,1,1,1,1,4,4,4,1,1,3,1,1,2,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,,2,2,,2,2,1,,2,2,2,,,,2,2,2,2,,,,2,1,3,,1,1,3,2,,2,,2,1,1,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,198604101,1.02533950832067,2,36,2,3,1,1,1,0,1,1,1,0,1,4,4,4,1,1,3,1,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,2,4,2,,,,1,1,1,,1,1,3,2,,2,,2,1,1,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,2,2,2,,2,1,,1,1,3,,1,2,1,1,1,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,198673484,0.801826777926979,2,29,2,3,1,2,1,1,1,1,0,1,4,4,4,4,1,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,,2,2,,2,2,2,,2,2,2,,,2,1,3,4,2,,,,2,1,1,,1,1,3,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,2,1,3,1,3,,1,1,1,1,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,198787644,0.571198974382667,1,60,1,1,1,1,1,1,1,1,1,1,1,1,4,3,0,4,3,1,1,1,2,2,2,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,1,2,,2,2,,2,,1,,2,1,2,,,,5,2,2,2,,,,1,2,,4,1,2,,2,,2,,2,2,,,,,1,2,2,1,,,2,2,,1,2,2,1,,,2,2,,1,2,2,2,2,1,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,2,1,2,,2,2,,2,2,1,2,2,,1,2,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,198815966,1.13021543957064,1,33,3,4,1,1,1,0,1,1,1,1,4,4,4,4,1,1,1,1,1,1,2,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,1,2,,1,2,,1,,2,,2,1,2,1,1,,4,3,4,2,,,,1,1,2,,1,1,3,2,,1,1,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,199190882,0.78924372962678,2,33,2,4,1,1,1,0,1,1,1,1,4,4,4,4,1,4,3,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,2,2,,2,,1,2,2,2,2,,,,3,3,4,2,,,,1,1,1,,1,1,3,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,199221378,1.12568049266993,2,24,2,1,1,1,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,5,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,199225048,1.46643727591219,1,39,3,5,1,1,1,1,1,1,1,1,4,4,4,4,1,1,3,1,1,1,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,,1,2,,2,2,1,,2,1,2,,,,2,3,4,1,1,2,2,1,1,1,,1,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,2,,2,1,,1,1,3,,2,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,199588749,0.257628905747886,1,38,1,4,1,1,1,0,1,0,0,0,4,4,4,4,0,2,3,0,1,2,2,4,3,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,2,,2,2,2,,,2,5,2,2,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,1,2,2,1,,1,2,,1,1,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,199617964,0.684171769750003,1,37,2,2,1,1,1,0,1,1,0,1,2,4,4,2,1,1,3,1,1,1,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,1,1,,2,2,,2,,2,,2,2,2,,,2,3,2,4,2,,,,2,1,2,,1,1,2,2,,2,,2,1,1,1,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,199633784,2.41407228289511,1,45,3,5,1,2,1,0,1,1,1,1,1,4,4,4,1,1,3,1,1,1,1,2,2,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,1,1,,2,2,,2,,1,,2,2,2,,,,1,3,4,2,,,,1,1,1,,1,1,3,2,,2,,2,1,1,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,1,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,199757390,0.818725237169452,1,18,2,3,1,1,1,1,1,1,0,1,1,4,4,4,1,4,3,1,1,1,2,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,,2,2,,2,2,2,,2,2,2,,,2,2,2,4,2,,,,1,1,1,,1,1,3,2,,2,,2,2,,,,,1,2,1,2,,,1,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,199878751,0.949685619914565,1,15,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,2,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200086594,1.22312239823473,1,72,2,1,1,2,0,0,0,0,0,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,1,8,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200122048,1.538009262481,2,41,2,5,1,1,1,0,1,1,1,1,1,4,4,4,1,4,3,1,1,1,1,2,2,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,1,1,,2,2,,2,,1,,2,2,2,,,,2,3,4,1,2,2,2,2,1,1,,2,1,3,2,,2,,2,2,,,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,2,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200127540,0.594583567563974,2,40,2,3,1,1,1,0,1,1,1,1,2,4,4,4,1,2,3,0,1,2,1,2,2,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,3,2,,2,2,,2,,1,,2,2,2,,,,3,2,3,2,,,,2,1,3,,2,2,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,1,1,2,2,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200174120,1.08174302991671,2,28,2,3,1,1,1,1,1,1,1,1,1,4,4,4,1,2,3,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,2,2,,2,2,,2,2,2,,2,2,1,,,2,3,2,4,2,,,,2,1,2,,2,1,1,2,,2,,2,1,2,2,,1,1,2,1,2,,,1,2,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,1,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200255076,0.257157228928712,1,48,1,3,1,1,1,0,1,0,0,1,1,4,4,4,0,4,3,1,1,2,1,2,2,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,1,,2,2,,2,,2,,2,2,2,,,2,1,2,3,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,2,2,1,1,,2,,,8,2,,2,2,,2,1,,1,2,,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200262524,0.582884053402479,1,18,2,5,2,1,1,0,1,1,1,1,4,4,4,4,1,4,3,1,1,2,1,2,1,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,,1,1,2,1,2,1,1,2,1,2,,,,1,2,1,2,,,,2,1,2,,1,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,1,2,2,1,,1,1,4,,2,2,1,2,1,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200274991,0.4888570324562,2,54,2,4,1,2,0,0,0,0,0,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,2,,2,2,2,,,2,6,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,3,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,1,1,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200625693,0.68496104242301,2,18,2,1,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,2,1,1,2,2,1,2,1,5,1,2,2,1,,,,,,,,,,,,,,,,,1,,1,2,,1,2,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200640111,1.08174302991671,2,29,2,5,1,1,1,0,1,1,0,0,1,4,4,4,1,1,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,3,4,2,,,,2,1,2,,1,2,,2,,2,,2,1,1,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200725960,1.82658282834075,2,67,2,2,1,1,0,0,0,0,0,0,4,4,4,2,0,2,2,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,3,2,,,,,,,,,,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,8,2,,2,2,,2,1,,1,1,3,,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,3,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200761354,0.793115467969281,1,20,2,2,2,1,1,1,1,1,0,1,4,4,4,4,1,4,2,1,2,1,2,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,2,2,4,2,,,,1,1,1,,1,1,1,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,1,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200808813,1.14362741005191,2,18,2,2,2,2,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,1,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,3,2,3,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,200864415,0.571198974382667,1,57,1,1,1,1,0,0,0,0,1,0,2,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,2,1,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,1,1,2,,,,,,,,,,,2,,1,2,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,8,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,1,2,4,1,2,,,,,,,,,,,,,1,2
